OpenTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,CloseTime,QuoteVolume,Count,TakerBuyVolume,TakerBuyQuoteVolume,Ignore
1580256000000,9375.34,9420.82,9339.0,9380.39,1841.210916,1580256899999,17277695.39617161,14348,945.87935,8876521.03705817,0
1580256900000,9380.83,9402.7,9350.0,9356.57,947.999303,1580257799999,8891685.49981912,8031,424.492591,3982000.04587316,0
1580257800000,9356.46,9370.0,9320.92,9328.81,881.527859,1580258699999,8234868.96612009,6875,393.610061,3677427.66057064,0
1580258700000,9328.8,9356.28,9316.0,9331.15,873.241944,1580259599999,8154924.13427021,6788,371.403195,3468394.06599381,0
1580259600000,9331.33,9385.0,9331.15,9380.54,800.0974,1580260499999,7493580.00689859,6648,373.275119,3495781.54910299,0
1580260500000,9380.66,9383.14,9326.03,9341.58,581.982464,1580261399999,5444060.7820397,5356,216.509647,2025157.691169,0
1580261400000,9341.58,9364.1,9329.67,9331.76,400.687214,1580262299999,3744447.09458468,3847,182.117273,1702069.0714721,0
1580262300000,9330.34,9346.48,9326.54,9344.24,391.069246,1580263199999,3651420.72463231,3506,267.87873,2501468.00916042,0
1580263200000,9344.24,9362.28,9339.51,9346.65,384.230913,1580264099999,3592441.65202727,3528,254.935299,2383461.75355818,0
1580264100000,9344.83,9354.61,9261.32,9300.01,991.046928,1580264999999,9227224.50778782,7258,419.851383,3909131.79563925,0
1580265000000,9300.01,9324.31,9298.61,9310.01,492.45611,1580265899999,4584945.54511473,3468,260.938784,2429123.64318254,0
1580265900000,9310.0,9340.87,9310.0,9323.11,238.512733,1580266799999,2224286.19381766,3032,126.043101,1175427.28073595,0
1580266800000,9324.05,9348.68,9323.53,9341.13,237.038254,1580267699999,2213289.30771475,3072,137.163957,1280728.91084558,0
1580267700000,9341.23,9342.79,9308.01,9317.28,424.117771,1580268599999,3957519.69642061,3988,224.158914,2091656.85534598,0
1580268600000,9317.26,9359.6,9313.15,9351.26,355.836802,1580269499999,3323493.1932406,4094,176.194289,1645332.50696641,0
1580269500000,9351.0,9362.53,9337.0,9343.5,446.318683,1580270399999,4173544.07208584,4276,200.152296,1871826.55984807,0
1580270400000,9343.75,9379.93,9343.6,9363.2,520.664588,1580271299999,4877173.28478029,4436,284.896964,2668850.69332716,0
1580271300000,9363.2,9364.72,9325.0,9332.91,348.331369,1580272199999,3253489.62562784,3716,119.454781,1115670.72935981,0
1580272200000,9332.89,9338.86,9314.0,9325.0,369.669687,1580273099999,3447445.9309105,3597,131.747358,1228844.02417262,0
1580273100000,9324.48,9344.74,9323.5,9333.79,234.886376,1580273999999,2192962.00669983,2999,133.301113,1244567.00558851,0
1580274000000,9333.49,9354.52,9326.13,9344.6,265.890013,1580274899999,2483340.27975783,3270,122.790084,1147000.51360662,0
