OpenTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,CloseTime,QuoteVolume,Count,TakerBuyVolume,TakerBuyQuoteVolume,Ignore
1573171200000,9214.0,9217.11,9176.45,9193.21,567.419955,1573172099999,5217250.13549172,5136,276.242544,2540026.1950262,0
1573172100000,9193.19,9200.0,9180.59,9192.42,279.335479,1573172999999,2566674.59291422,2755,172.014837,1580519.1732701,0
1573173000000,9193.0,9212.9,9188.47,9207.89,248.536447,1573173899999,2286931.17452593,3233,137.925174,1269201.87181919,0
1573173900000,9206.4,9212.66,9197.27,9205.48,246.7293,1573174799999,2271419.66156164,2947,146.441085,1348216.81420329,0
1573174800000,9205.71,9234.0,9204.82,9220.07,480.91981,1573175699999,4436439.57001709,5218,265.963569,2453501.83792199,0
1573175700000,9220.0,9240.93,9220.0,9237.09,245.23043,1573176599999,2264087.05629316,2634,150.211581,1386743.1954621,0
1573176600000,9236.71,9242.02,9227.26,9230.35,199.80581,1573177499999,1845009.51172911,2602,98.126889,906064.1011214,0
1573177500000,9231.23,9234.64,9217.19,9221.33,220.609702,1573178399999,2035490.15405997,2874,93.305296,860979.09360419,0
1573178400000,9223.01,9231.98,9215.47,9219.62,141.055468,1573179299999,1300837.7860409,2271,67.839856,625645.66661486,0
1573179300000,9219.52,9237.41,9215.72,9226.47,210.30362,1573180199999,1940207.16648965,2780,109.51458,1010533.54969055,0
1573180200000,9226.49,9250.0,9226.45,9246.04,280.984432,1573181099999,2596691.36980476,3752,183.772258,1698414.55981526,0
1573181100000,9246.06,9257.47,9235.0,9237.68,271.578229,1573181999999,2510816.08398986,3621,161.043015,1489074.03715712,0
1573182000000,9237.96,9245.83,9231.91,9233.95,196.17427,1573182899999,1811995.04318501,2566,102.093757,942984.65435676,0
1573182900000,9234.27,9243.97,9226.22,9238.05,165.256286,1573183799999,1526335.67416435,2476,88.613378,818497.20374306,0
1573183800000,9237.8,9243.35,9228.56,9241.7,165.776265,1573184699999,1531058.04553254,2250,92.19387,851480.70492157,0
1573184700000,9241.22,9245.0,9231.36,9239.98,228.176039,1573185599999,2107903.80476215,2753,83.313941,769664.23448752,0
1573185600000,9239.96,9253.88,9239.67,9251.82,240.498802,1573186499999,2223899.31874795,3486,128.168965,1185222.9010439,0
1573186500000,9251.88,9261.0,9225.85,9240.13,437.337714,1573187399999,4043089.82485178,4526,248.09991,2294114.55590303,0
1573187400000,9240.85,9247.5,9215.99,9222.05,402.409565,1573188299999,3715017.21486467,3924,183.411574,1693257.65078045,0
1573188300000,9222.05,9237.69,9220.0,9223.52,307.579679,1573189199999,2837926.47557843,3052,159.773563,1474260.1586832,0
1573189200000,9222.9,9238.69,9201.14,9214.64,419.546394,1573190099999,3866969.360439,3946,195.799723,1804673.78608858,0
1573190100000,9212.02,9222.23,9200.0,9202.09,292.977671,1573190999999,2697488.49481819,3041,177.159521,1631293.26717789,0
1573191000000,9202.09,9210.0,9192.2,9204.28,340.186549,1573191899999,3129350.56199438,4191,159.481443,1467170.22662665,0
1573191900000,9204.87,9220.0,9202.75,9207.46,212.54343,1573192799999,1958240.7510413,2735,111.406856,1026470.02374973,0
1573192800000,9208.13,9210.22,9199.01,9200.59,132.125689,1573193699999,1216101.97230911,2386,74.964652,689986.98518579,0
1573193700000,9200.3,9214.17,9192.0,9195.21,206.340063,1573194599999,1898678.85582701,2405,105.2464,968400.73837032,0
1573194600000,9195.0,9199.97,9175.0,9179.02,381.946466,1573195499999,3509508.6827096,4981,162.934667,1497240.83687442,0
1573195500000,9179.02,9198.1,9171.0,9191.25,265.761642,1573196399999,2441532.71594232,3154,147.506729,1355183.13086325,0
1573196400000,9191.0,9206.89,9190.64,9192.93,310.881323,1573197299999,2860142.34775361,3270,163.076952,1500313.50888688,0
1573197300000,9193.29,9193.29,9150.0,9165.94,571.898901,1573198199999,5248063.90444892,5585,244.259642,2242201.51831,0
1573198200000,9165.94,9181.18,9110.0,9161.92,1210.642613,1573199099999,11075349.50308333,8625,533.543779,4882545.86770402,0
1573199100000,9162.19,9166.47,9123.29,9144.4,945.449148,1573199999999,8647866.59624133,6690,496.444282,4540797.11705576,0
1573200000000,9144.42,9158.75,9101.14,9106.82,964.648601,1573200899999,8811829.76686814,8569,404.977538,3700791.45537914,0
1573200900000,9105.76,9116.16,9061.88,9093.23,2320.735135,1573201799999,21087640.58302107,16802,1079.355417,9808473.65023007,0
1573201800000,9093.85,9124.43,9084.0,9111.48,805.770028,1573202699999,7339190.07788816,6411,494.313756,4501719.5492549,0
1573202700000,9111.75,9112.68,9078.0,9085.63,710.58538,1573203599999,6462209.67957974,5476,347.306614,3158655.25369959,0
1573203600000,9086.07,9086.4,8955.0,8987.84,3328.661368,1573204499999,30041126.91117518,21855,1200.145422,10830056.00135188,0
1573204500000,8988.61,9028.73,8973.83,9009.14,1819.600836,1573205399999,16394073.33244127,10934,1049.138146,9453230.08357251,0
1573205400000,9009.14,9020.0,8980.0,9001.23,960.305579,1573206299999,8643553.45005156,8153,513.510427,4622145.5572532,0
1573206300000,9002.04,9049.0,8991.04,9045.44,953.904822,1573207199999,8612497.14483108,8265,525.784414,4747326.96222032,0
1573207200000,9044.96,9054.36,9018.0,9032.85,750.992799,1573208099999,6787266.09777312,5956,417.774106,3775955.26943769,0
1573208100000,9033.15,9044.97,9012.96,9020.0,452.828937,1573208999999,4086962.99621392,4231,224.726188,2028569.73252463,0
1573209000000,9020.01,9037.97,9015.0,9022.29,358.019507,1573209899999,3231961.89398095,3724,204.094674,1842467.17736334,0
1573209900000,9022.29,9033.35,9009.35,9026.13,345.280524,1573210799999,3115245.1676963,3824,171.678248,1548907.75985999,0
1573210800000,9026.62,9060.74,9020.0,9055.93,543.98031,1573211699999,4919962.15067326,5287,342.697097,3099589.76790072,0
1573211700000,9055.99,9073.07,9036.86,9046.94,541.391083,1573212599999,4902714.91118678,4981,255.23363,2311251.7707732,0
1573212600000,9047.44,9047.76,9020.43,9029.61,392.648099,1573213499999,3547167.21626159,4910,207.274315,1872708.46183999,0
1573213500000,9029.06,9042.0,9022.04,9026.27,370.360094,1573214399999,3345727.03570077,3640,185.181624,1672976.26718166,0
1573214400000,9026.27,9032.8,9006.05,9011.32,467.838384,1573215299999,4218951.68393935,4533,253.953926,2290226.90048129,0
1573215300000,9011.32,9015.54,8983.0,8997.65,738.449161,1573216199999,6646109.69361928,6097,224.579175,2021536.32803559,0
1573216200000,8997.07,9035.0,8987.58,9020.24,514.954699,1573217099999,4642178.40053167,6286,289.038648,2605620.62414643,0
1573217100000,9019.71,9025.44,9007.01,9011.76,325.416785,1573217999999,2934030.7732333,5292,166.615922,1502285.44046115,0
1573218000000,9010.83,9012.16,8980.08,8985.41,523.874781,1573218899999,4714286.44081141,7439,272.038147,2448073.07046384,0
