OpenTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,CloseTime,QuoteVolume,Count,TakerBuyVolume,TakerBuyQuoteVolume,Ignore
1572825600000,9196.46,9209.82,9168.46,9184.8,340.052316,1572826499999,3124524.94127542,3597,162.156633,1489843.13236935,0
1572826500000,9185.38,9189.98,9174.79,9183.08,139.928954,1572827399999,1284839.36040991,2156,71.964119,660815.50885698,0
1572827400000,9182.97,9183.14,9145.62,9165.55,269.18531,1572828299999,2466603.45889459,4024,136.450032,1250385.04719187,0
1572828300000,9165.55,9169.99,9161.03,9165.74,125.414986,1572829199999,1149494.06897628,1713,73.651332,675069.50579162,0
1572829200000,9165.73,9168.42,9136.0,9152.99,197.741823,1572830099999,1810181.05541762,2397,71.429213,654034.14346265,0
1572830100000,9150.71,9168.3,9139.52,9158.71,238.529795,1572830999999,2184258.44402383,2588,113.322805,1037759.24515948,0
1572831000000,9158.71,9159.99,9136.02,9147.03,177.816156,1572831899999,1626641.54387054,2316,105.840826,968323.92440053,0
1572831900000,9148.0,9161.28,9143.65,9158.04,156.911961,1572832799999,1436076.59658336,2397,82.851549,758388.37527585,0
1572832800000,9158.04,9180.95,9151.73,9172.62,193.212499,1572833699999,1770205.8283451,2028,129.457538,1186251.38103296,0
1572833700000,9176.49,9176.51,9164.37,9164.5,114.117964,1572834599999,1046450.24687466,1842,64.339106,590000.8253565,0
1572834600000,9167.01,9180.0,9158.13,9162.31,151.111452,1572835499999,1385418.1031983,2065,73.345058,672544.99772171,0
1572835500000,9162.0,9170.0,9144.4,9156.81,203.696554,1572836399999,1865453.03902694,2685,118.739208,1087450.72968174,0
1572836400000,9157.54,9170.0,9154.34,9164.97,109.115063,1572837299999,999819.01463521,2025,61.722521,565558.35894713,0
1572837300000,9164.41,9166.98,9145.14,9150.5,113.609327,1572838199999,1040285.45598282,2255,58.519918,535798.39925597,0
1572838200000,9150.43,9156.34,9136.94,9139.24,201.761406,1572839099999,1844948.6741383,2685,89.197799,815740.87977087,0
1572839100000,9139.21,9154.03,9133.0,9152.73,212.621268,1572839999999,1944070.48393434,2576,118.101057,1079867.21266369,0
1572840000000,9152.16,9154.91,9141.8,9142.91,91.05753,1572840899999,832943.77688509,2242,53.732729,491527.93662242,0
1572840900000,9142.91,9146.9,9135.03,9137.3,141.197642,1572841799999,1290789.11168297,2440,86.92316,794667.27888037,0
1572841800000,9137.33,9143.71,9122.52,9140.23,379.592284,1572842699999,3466744.09914816,3563,136.950956,1250658.42019627,0
1572842700000,9141.11,9144.96,9115.84,9132.64,263.589567,1572843599999,2407164.83545054,3586,121.507709,1109670.10823524,0
1572843600000,9132.64,9152.95,9125.96,9143.51,411.35829,1572844499999,3762352.97898381,3880,144.332583,1319797.43915839,0
1572844500000,9144.96,9158.83,9140.83,9153.36,316.457406,1572845399999,2895588.51492711,2863,156.723217,1434193.07283227,0
1572845400000,9153.36,9154.21,9142.01,9144.68,172.355489,1572846299999,1576459.25764037,2439,90.684756,829453.17977801,0
1572846300000,9146.74,9149.38,9131.89,9141.04,200.99077,1572847199999,1837011.72874182,2498,94.64556,865085.90926172,0
1572847200000,9140.0,9153.93,9133.71,9152.24,201.792894,1572848099999,1845307.50246788,2888,98.815696,903719.03601718,0
1572848100000,9152.24,9168.0,9147.14,9162.8,255.511013,1572848999999,2340412.74832374,3879,132.035257,1209538.3800815,0
1572849000000,9161.97,9168.98,9155.84,9167.96,172.713167,1572849899999,1582436.46218291,2581,110.267415,1010324.46974653,0
1572849900000,9168.53,9171.76,9155.0,9160.22,241.674297,1572850799999,2214812.12822486,2645,115.161182,1055249.00655628,0
1572850800000,9160.22,9197.34,9160.22,9174.77,821.801822,1572851699999,7544915.6386469,5126,472.372281,4336988.26623617,0
1572851700000,9174.77,9187.96,9170.01,9178.14,297.855303,1572852599999,2733669.82972518,2971,165.644602,1520330.11837986,0
