OpenTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,CloseTime,QuoteVolume,Count,TakerBuyVolume,TakerBuyQuoteVolume,Ignore
1588032000000,7773.51,7780.0,7725.0,7741.15,1059.551589,1588032899999,8204903.02689231,9686,417.335017,3231223.08657989,0
1588032900000,7741.15,7746.13,7717.36,7727.14,476.284841,1588033799999,3683196.94449402,4689,201.653705,1559725.27777503,0
1588033800000,7727.17,7740.0,7720.0,7736.6,345.428462,1588034699999,2670090.7637091,3858,154.516554,1194294.7320504,0
1588034700000,7736.24,7744.0,7723.01,7741.51,575.793044,1588035599999,4453656.31748828,5243,336.670498,2604162.27565056,0
1588035600000,7741.51,7742.67,7705.0,7711.8,620.042168,1588036499999,4790356.99544279,5554,296.492657,2291598.70830029,0
1588036500000,7711.79,7718.75,7691.07,7713.81,838.777242,1588037399999,6462505.15572277,7549,408.176665,3145308.13770946,0
1588037400000,7713.99,7715.0,7681.0,7703.56,443.688591,1588038299999,3416015.1326303,4159,155.727872,1199205.47930754,0
1588038300000,7703.56,7711.07,7690.0,7690.01,297.921341,1588039199999,2294345.06427923,4278,118.447686,912386.44243813,0
1588039200000,7690.0,7697.2,7667.91,7673.11,702.365847,1588040099999,5397686.73341032,6318,238.946519,1836823.24911254,0
1588040100000,7671.3,7691.78,7665.0,7683.73,959.90289,1588040999999,7367649.14699482,7526,378.268396,2903850.86017866,0
1588041000000,7683.82,7699.98,7681.11,7695.13,425.159795,1588041899999,3271045.21423387,4275,182.543325,1404350.09569979,0
1588041900000,7695.23,7714.99,7689.02,7702.19,320.602963,1588042799999,2468438.42719274,3339,200.191109,1541501.63316958,0
1588042800000,7702.13,7707.19,7679.8,7681.73,380.648297,1588043699999,2927097.79254247,3301,173.221181,1331557.54569945,0
1588043700000,7681.73,7700.0,7676.88,7694.71,270.625484,1588044599999,2081543.42339221,3020,171.753211,1320986.35200562,0
1588044600000,7694.01,7709.56,7689.4,7704.98,290.649988,1588045499999,2238479.70036567,3892,133.373162,1027265.80268902,0
1588045500000,7705.02,7710.86,7693.04,7701.29,547.166308,1588046399999,4214646.99777776,4589,238.898796,1840097.61082078,0
1588046400000,7701.6,7710.99,7675.0,7684.01,774.71663,1588047299999,5957458.71691164,6446,523.974544,4029680.68090495,0
1588047300000,7684.01,7685.63,7665.0,7671.2,554.117442,1588048199999,4252915.50590702,5544,262.103699,2012125.97002869,0
1588048200000,7671.16,7685.0,7661.0,7682.58,460.838377,1588049099999,3536546.42806422,4751,273.52083,2099440.96583529,0
1588049100000,7683.39,7692.89,7659.12,7687.66,752.310226,1588049999999,5772299.18788693,7142,446.125646,3422880.48924413,0
1588050000000,7686.7,7691.59,7672.62,7683.27,370.964879,1588050899999,2850115.34836046,4060,152.545583,1172130.91905596,0
1588050900000,7683.27,7690.46,7680.0,7689.98,255.801805,1588051799999,1965976.27955474,2887,115.806878,890059.58929882,0
1588051800000,7689.97,7700.0,7685.82,7695.94,505.547404,1588052699999,3889617.90904876,4829,246.918942,1899906.01433025,0
1588052700000,7695.94,7703.53,7694.0,7696.77,322.754393,1588053599999,2484451.23565827,4549,104.544563,804800.54934172,0
1588053600000,7696.77,7720.0,7676.25,7710.03,609.857814,1588054499999,4694820.78199325,6275,321.754795,2477382.56076225,0
1588054500000,7710.03,7725.0,7705.21,7717.96,489.29768,1588055399999,3774446.9273133,5712,236.60189,1825356.34058186,0
1588055400000,7717.66,7718.75,7705.81,7712.81,259.114147,1588056299999,1998125.02475618,3448,118.366439,912748.91358366,0
1588056300000,7713.47,7724.91,7706.01,7710.5,386.307947,1588057199999,2981151.10930088,3801,186.880082,1442284.89740384,0
1588057200000,7710.49,7710.92,7697.08,7699.43,352.735252,1588058099999,2717215.25061287,5144,138.866157,1069771.13182808,0
1588058100000,7699.69,7708.51,7693.31,7695.75,341.299677,1588058999999,2628290.30528658,4702,167.805538,1292247.10768231,0
1588059000000,7695.75,7707.63,7689.01,7698.68,404.964944,1588059899999,3118139.07053121,5987,203.401716,1566174.08696362,0
1588059900000,7698.72,7710.97,7698.63,7705.99,383.821766,1588060799999,2957432.08656124,4315,149.778033,1154129.00569251,0
1588060800000,7705.99,7707.68,7680.0,7690.0,489.875978,1588061699999,3767402.20162914,4946,170.532542,1311504.1981399,0
1588061700000,7690.0,7699.99,7680.0,7688.83,330.130835,1588062599999,2538953.51035715,3796,117.536748,904096.03624865,0
1588062600000,7689.31,7700.0,7687.66,7697.02,239.608108,1588063499999,1843727.58287052,2933,119.653762,920650.29175736,0
1588063500000,7696.78,7696.78,7685.27,7688.78,348.928783,1588064399999,2683517.21037636,4015,102.250962,786425.48414044,0
1588064400000,7688.78,7707.37,7686.18,7705.86,314.647657,1588065299999,2422044.20845668,4059,170.926822,1315624.0828602,0
