OpenTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,CloseTime,QuoteVolume,Count,TakerBuyVolume,TakerBuyQuoteVolume,Ignore
1587600000000,7125.12,7143.24,7102.23,7115.57,811.408187,1587600899999,5779249.93235342,7142,417.8777,2977394.28372066,0
1587600900000,7115.57,7115.57,7100.0,7105.53,419.64192,1587601799999,2982251.25486013,4432,223.422248,1587828.4244289,0
1587601800000,7105.58,7115.17,7102.08,7111.99,152.14799,1587602699999,1081668.37894517,3054,80.650618,573396.5354881,0
1587602700000,7111.98,7122.0,7111.14,7116.82,222.220921,1587603599999,1581651.4866595,2872,97.675073,695203.94080192,0
1587603600000,7116.95,7130.0,7112.58,7121.84,305.679524,1587604499999,2177187.9391252,3499,163.793631,1166661.69293596,0
1587604500000,7121.84,7145.0,7120.27,7135.73,413.259399,1587605399999,2948703.98860963,5037,236.108165,1684617.75534211,0
1587605400000,7135.58,7168.0,7135.58,7156.1,1058.6048,1587606299999,7573064.96101761,9511,648.106703,4636337.03869462,0
1587606300000,7156.49,7183.0,7150.45,7169.62,1106.138464,1587607199999,7928660.16912956,9047,607.364825,4354543.62226521,0
1587607200000,7170.33,7182.88,7125.12,7138.85,963.520397,1587608099999,6896617.94786483,11485,376.065927,2692037.74870947,0
1587608100000,7138.85,7155.95,7130.13,7133.5,617.18239,1587608999999,4407666.68378314,7043,306.621028,2190127.52568727,0
1587609000000,7133.14,7148.1,7125.11,7147.88,402.872814,1587609899999,2874733.20525967,4925,186.778051,1332755.68364652,0
1587609900000,7148.09,7148.88,7125.0,7125.22,375.713759,1587610799999,2681034.58154428,5554,114.504864,817203.77922863,0
1587610800000,7125.22,7138.37,7115.01,7137.21,474.739155,1587611699999,3383447.00937436,5299,258.123636,1839757.46824614,0
1587611700000,7137.22,7154.7,7132.02,7133.41,451.829642,1587612599999,3228662.07863124,6540,254.353359,1818171.71656023,0
1587612600000,7134.02,7138.96,7126.01,7131.54,217.10114,1587613499999,1548588.46888489,3410,128.706167,918131.24998169,0
1587613500000,7131.69,7136.98,7112.0,7113.27,491.408334,1587614399999,3501071.01706567,5120,168.829456,1203085.45793103,0
1587614400000,7113.27,7120.98,7104.46,7106.97,526.688315,1587615299999,3746300.22984557,5064,217.965798,1550438.72074642,0
1587615300000,7106.98,7119.0,7089.98,7116.3,729.1497,1587616199999,5179852.16756612,5777,419.473611,2979749.90450732,0
1587616200000,7116.29,7138.0,7113.67,7116.62,446.853484,1587617099999,3182869.83938266,5187,266.231357,1896572.642456,0
1587617100000,7116.62,7129.0,7111.03,7127.29,289.770451,1587617999999,2063220.93281451,3566,163.15815,1161645.19342179,0
1587618000000,7126.73,7133.25,7118.64,7122.32,345.712099,1587618899999,2463455.09826699,3830,150.952987,1075802.7607657,0
1587618900000,7122.81,7132.64,7112.27,7126.3,309.660028,1587619799999,2206435.45254807,3536,117.467325,837114.85011927,0
1587619800000,7126.42,7129.97,7113.0,7114.01,415.410284,1587620699999,2958627.8875293,3633,114.596495,816126.25988484,0
1587620700000,7114.0,7124.34,7096.0,7101.0,570.208436,1587621599999,4053267.14393232,5954,244.130885,1735970.84140559,0
1587621600000,7101.0,7106.51,7032.0,7051.95,2567.632339,1587622499999,18121716.28254461,17528,1005.216118,7092294.85856068,0
1587622500000,7051.95,7062.24,7032.01,7057.58,911.673149,1587623399999,6427112.65356805,8490,432.694159,3050674.11611843,0
1587623400000,7057.64,7073.57,7053.16,7060.28,666.733539,1587624299999,4709724.3973024,7395,334.624723,2363730.55906175,0
1587624300000,7061.52,7066.86,7020.0,7039.95,885.118896,1587625199999,6234950.73967142,9363,421.592958,2969929.30283266,0
1587625200000,7039.95,7062.95,7030.0,7057.78,679.452026,1587626099999,4790429.22797396,6304,388.587872,2740050.47774074,0
1587626100000,7057.49,7074.15,7050.81,7072.89,578.957226,1587626999999,4089352.53541918,6384,316.703236,2237198.8408411,0
1587627000000,7073.42,7073.6,7056.76,7060.0,765.812034,1587627899999,5410760.20613966,8963,228.666718,1615580.65296208,0
1587627900000,7060.0,7070.0,7054.6,7061.54,379.193626,1587628799999,2676968.90114486,4527,213.324514,1506016.09207569,0
1587628800000,7061.35,7079.0,7046.21,7074.57,574.475346,1587629699999,4056333.76624832,6463,246.959258,1744465.06748309,0
1587629700000,7074.57,7092.53,7070.02,7085.47,626.142477,1587630599999,4433339.24125881,7397,320.152219,2267074.64433258,0
1587630600000,7085.48,7099.0,7075.66,7096.12,674.382336,1587631499999,4779413.39766268,7182,329.738455,2336616.88013598,0
1587631500000,7096.29,7099.0,7074.36,7079.04,486.658491,1587632399999,3446484.23890156,5238,248.559454,1760081.81125581,0
1587632400000,7079.04,7080.61,7050.0,7070.27,590.772868,1587633299999,4174325.94958466,5716,270.534032,1911626.06078736,0
1587633300000,7070.27,7079.69,7066.36,7078.01,246.297842,1587634199999,1742245.54600231,3973,124.473777,880522.51319364,0
1587634200000,7078.01,7084.84,7070.01,7075.07,317.586844,1587635099999,2247766.53731151,4029,145.677976,1031133.95328334,0
1587635100000,7074.69,7097.0,7070.82,7096.36,287.973186,1587635999999,2040805.69785139,5049,171.302075,1214069.12398248,0
1587636000000,7096.36,7100.0,7086.18,7096.21,493.698172,1587636899999,3502530.59082711,6258,219.591104,1558028.15041725,0
