OpenTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,CloseTime,QuoteVolume,Count,TakerBuyVolume,TakerBuyQuoteVolume,Ignore
1586476800000,7283.54,7295.75,7251.0,7252.99,599.403015,1586477699999,4358739.45412171,7871,218.30705,1587285.06272196,0
1586477700000,7253.0,7275.89,7252.44,7271.25,387.155919,1586478599999,2812490.62242661,6236,225.616835,1638910.57358254,0
1586478600000,7272.38,7291.66,7271.13,7284.29,297.496465,1586479499999,2166651.70401591,5249,129.285561,941619.05013927,0
1586479500000,7283.74,7294.73,7280.5,7292.8,245.888643,1586480399999,1791843.39677895,4910,134.836843,982618.60371487,0
1586480400000,7292.81,7293.46,7266.0,7267.53,333.258965,1586481299999,2425407.62174059,4447,83.190977,605701.27714777,0
1586481300000,7267.64,7276.7,7257.13,7260.05,370.02244,1586482199999,2688777.22816072,5264,183.009299,1330139.93895458,0
1586482200000,7260.5,7276.64,7254.78,7271.52,318.83172,1586483099999,2317039.59485222,4977,163.419119,1187769.9891949,0
1586483100000,7271.34,7277.05,7260.97,7262.31,284.00019,1586483999999,2064199.860338,4013,161.393909,1173153.803167,0
1586484000000,7261.79,7273.31,7251.4,7259.0,322.330799,1586484899999,2340617.48669871,5396,125.405291,910825.62357319,0
1586484900000,7259.0,7271.77,7243.0,7247.29,592.326771,1586485799999,4295866.12162024,6977,222.982939,1617504.24904783,0
1586485800000,7247.21,7257.66,7206.0,7242.69,1286.682563,1586486699999,9303385.59644319,14587,646.720757,4676832.61740805,0
1586486700000,7243.35,7252.28,7225.88,7251.48,718.968839,1586487599999,5204580.72271932,7335,308.580646,2233682.93752024,0
1586487600000,7251.48,7251.98,7236.52,7246.26,385.467312,1586488499999,2793284.82343238,5035,207.946955,1506920.84936746,0
1586488500000,7245.66,7246.61,7222.03,7231.62,398.630525,1586489399999,2883636.09476526,5991,226.012176,1634937.53369018,0
1586489400000,7230.48,7230.48,7182.0,7209.74,1645.804022,1586490299999,11856716.25059111,16224,827.150911,5959902.07091622,0
1586490300000,7209.75,7211.44,7157.45,7175.78,1913.690806,1586491199999,13739862.26547601,18009,851.507659,6114129.9180924,0
1586491200000,7175.77,7175.78,7081.2,7142.02,5240.652571,1586492099999,37338042.89229916,34225,2200.227087,15680188.36622409,0
1586492100000,7142.02,7142.02,7102.4,7116.56,1297.375719,1586492999999,9239924.76452494,12693,597.51947,4256074.05258019,0
1586493000000,7116.56,7164.73,7115.01,7157.86,1094.24357,1586493899999,7813255.99393713,11575,545.706134,3896363.89258149,0
1586493900000,7157.86,7166.51,7136.4,7140.06,734.222843,1586494799999,5248174.50118535,8482,319.085107,2280390.72270682,0
1586494800000,7140.16,7140.16,6911.58,6978.4,6827.237648,1586495699999,47837263.03533754,45859,2555.791221,17896295.76207467,0
1586495700000,6979.35,6995.91,6933.01,6942.15,2496.664492,1586496599999,17386285.0880752,22336,1211.569856,8437957.32907741,0
1586496600000,6943.84,6975.0,6927.0,6973.98,1752.816256,1586497499999,12191399.66233884,15484,994.947416,6920966.19857615,0
1586497500000,6973.96,6974.0,6945.0,6953.94,1150.282842,1586498399999,8003400.22045523,12741,598.72548,4165553.32808814,0
1586498400000,6954.69,6990.76,6931.0,6986.26,1548.378438,1586499299999,10783896.34338618,14775,742.533718,5172364.62897717,0
1586499300000,6986.26,7000.0,6978.08,6994.26,1209.841978,1586500199999,8457657.65543062,12274,566.111389,3957981.99564228,0
1586500200000,6994.32,7000.0,6950.0,6956.27,1554.453971,1586501099999,10843518.46101074,13532,669.151802,4667975.57107923,0
1586501100000,6956.26,6974.99,6948.08,6957.02,768.219395,1586501999999,5347993.87143933,8441,405.122152,2820589.63030264,0
1586502000000,6957.02,6958.03,6870.0,6924.01,3856.400051,1586502899999,26652852.93160333,26374,1488.760664,10286878.58038108,0
1586502900000,6923.91,6932.19,6888.0,6894.86,2185.275168,1586503799999,15115437.46978701,14617,711.87941,4922524.49123175,0
1586503800000,6893.76,6929.27,6892.03,6928.24,1229.898375,1586504699999,8502898.61476484,10565,676.260494,4675158.57869703,0
1586504700000,6928.26,6938.67,6914.21,6922.98,1005.584499,1586505599999,6966919.22618589,8493,455.681942,3157489.82541589,0
1586505600000,6922.89,6958.22,6871.58,6937.15,2266.355602,1586506499999,15680358.32416201,19088,1260.641158,8724684.75240008,0
1586506500000,6936.95,6953.72,6920.06,6923.85,645.027544,1586507399999,4476862.24317564,7552,286.534057,1989305.52057154,0
1586507400000,6924.29,6937.0,6911.06,6933.0,605.478888,1586508299999,4192990.94108094,6762,337.311437,2336413.09178442,0
1586508300000,6932.72,6941.47,6908.44,6918.27,967.483266,1586509199999,6704748.17705815,7872,353.871236,2452363.36918878,0
1586509200000,6918.23,6930.0,6898.29,6918.95,1073.326967,1586510099999,7422589.86210959,10394,567.60605,3925748.86166,0
1586510100000,6919.47,6934.53,6893.18,6897.47,779.158598,1586510999999,5388186.52091483,8209,407.259909,2816795.96897168,0
1586511000000,6897.54,6911.97,6875.0,6886.47,1110.96624,1586511899999,7655059.80175837,12876,532.146857,3667921.8339158,0
1586511900000,6886.48,6923.52,6853.7,6922.42,1783.21017,1586512799999,12289017.61495554,14627,1046.566605,7215489.0330883,0
1586512800000,6922.42,6922.42,6887.5,6918.81,707.115254,1586513699999,4887068.69139324,7869,292.980366,2025258.98695748,0
1586513700000,6919.18,6934.81,6918.18,6926.23,590.857033,1586514599999,4092708.52683723,7018,295.767009,2048850.94748294,0
1586514600000,6926.23,6931.47,6913.11,6929.45,429.559123,1586515499999,2973921.24030527,5649,210.296372,1455926.11331359,0
1586515500000,6929.46,6949.0,6923.36,6934.58,649.333821,1586516399999,4504325.61557199,8134,368.837023,2558750.33409824,0
1586516400000,6934.56,6935.0,6909.71,6912.73,499.39102,1586517299999,3457176.68545017,6002,212.317471,1470100.97020214,0
1586517300000,6912.73,6919.68,6901.02,6915.91,623.800752,1586518199999,4311027.47660566,7642,353.146114,2440640.48386652,0
1586518200000,6915.06,6921.41,6890.06,6893.99,815.056609,1586519099999,5627208.33786368,7787,339.39102,2343468.06085929,0
1586519100000,6893.99,6915.53,6893.48,6898.24,520.477549,1586519999999,3595009.41143116,6214,254.229071,1755952.9128969,0
1586520000000,6898.24,6919.62,6881.55,6917.47,849.723482,1586520899999,5866182.76821824,8145,451.862838,3120307.85669284,0
1586520900000,6917.54,6928.39,6909.59,6914.01,466.022307,1586521799999,3223062.97358277,5313,224.519899,1552922.38562646,0
1586521800000,6914.0,6920.76,6900.0,6918.22,534.674865,1586522699999,3693791.77520231,5580,271.297291,1874237.52364106,0
1586522700000,6918.23,6930.0,6908.87,6921.53,421.522564,1586523599999,2915345.95244169,5468,246.785194,1707135.33473701,0
1586523600000,6921.48,6922.0,6890.98,6900.91,626.807373,1586524499999,4328454.51978869,6481,263.062371,1816651.6428994,0
1586524500000,6900.93,6901.95,6872.0,6890.26,963.040387,1586525399999,6633167.62336871,8095,409.621868,2821545.52758121,0
1586525400000,6890.0,6900.0,6800.0,6886.17,3753.17895,1586526299999,25709377.6125147,22923,1537.762966,10545133.93739557,0
1586526300000,6885.39,6908.54,6876.59,6894.97,1303.162212,1586527199999,8985555.30866007,9352,712.605876,4914015.04489988,0
1586527200000,6894.97,6910.0,6886.32,6894.4,734.035424,1586528099999,5064604.21576386,6697,372.081336,2567645.12341291,0
1586528100000,6894.15,6894.4,6857.22,6865.23,1131.074417,1586528999999,7781359.10132676,8742,481.398009,3312048.66196585,0
1586529000000,6865.09,6882.04,6839.62,6841.27,1347.476603,1586529899999,9248147.33039497,10589,642.619229,4410454.77059643,0
1586529900000,6840.61,6866.42,6830.0,6846.71,1257.974317,1586530799999,8614734.67142863,11538,610.003167,4177693.57852295,0
1586530800000,6846.73,6865.0,6815.61,6833.55,1161.115354,1586531699999,7943649.26217146,9730,576.751057,3945740.89109712,0
1586531700000,6833.55,6834.99,6777.0,6787.95,2543.073305,1586532599999,17287894.00188198,19350,1048.288877,7127813.03551213,0
1586532600000,6787.61,6799.63,6739.98,6782.14,3052.697927,1586533499999,20671774.17682781,20810,1294.702907,8768263.37004581,0
1586533500000,6781.87,6824.01,6765.0,6766.43,1784.305513,1586534399999,12128985.07149683,14560,834.773899,5674177.85491443,0
