OpenTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,CloseTime,QuoteVolume,Count,TakerBuyVolume,TakerBuyQuoteVolume,Ignore
1638144000000,57274.89,57495.0,57202.05,57336.32,633.98129,1638144899999,36375229.5350823,19720,319.72647,18345390.5593347,0
1638144900000,57336.32,57777.0,57136.56,57761.22,877.69004,1638145799999,50399184.1980395,25465,512.25215,29423535.6154541,0
1638145800000,57761.21,58000.15,57601.68,57607.89,1024.40104,1638146699999,59236969.8047755,30559,482.6229,27908218.7568246,0
1638146700000,57607.88,57800.0,57462.84,57765.73,537.46211,1638147599999,30964946.0728564,17011,264.60522,15246509.5740826,0
1638147600000,57765.73,58242.09,57640.05,57797.8,1162.19874,1638148499999,67353105.4833012,32477,618.79092,35865918.1024633,0
1638148500000,57797.8,57894.38,57599.87,57699.98,570.2621,1638149399999,32923969.0945729,17253,276.73529,15977066.5623636,0
1638149400000,57699.99,57734.56,57542.84,57626.33,558.02739,1638150299999,32153944.9091055,15935,275.56968,15877664.842444,0
1638150300000,57626.33,57669.67,57501.99,57639.76,439.3465,1638151199999,25302967.2187357,14845,240.63197,13858512.6986731,0
1638151200000,57643.14,57715.42,57549.65,57583.78,400.9053,1638152099999,23107500.8113262,14141,193.88263,11175124.5845507,0
1638152100000,57583.78,57664.82,57464.18,57485.96,490.8151,1638152999999,28253077.8387323,14606,227.57864,13101115.8444966,0
1638153000000,57485.95,57587.12,57410.22,57426.73,410.23784,1638153899999,23590527.3654684,14985,179.04552,10296417.0055052,0
1638153900000,57426.72,57497.51,57269.72,57309.25,467.18781,1638154799999,26813531.7878484,16501,232.29554,13332243.5649458,0
1638154800000,57309.26,57398.49,57274.26,57307.71,564.8185,1638155699999,32387251.0377305,15310,292.22234,16756007.5686036,0
1638155700000,57307.7,57374.73,57176.0,57339.48,413.48275,1638156599999,23691768.5870386,14616,216.72951,12417945.6933241,0
1638156600000,57339.48,57391.9,57234.99,57252.0,377.28306,1638157499999,21616328.2320358,11586,183.31791,10502878.7673439,0
1638157500000,57251.99,57426.95,57250.0,57359.02,292.59462,1638158399999,16773080.9960023,9163,164.4931,9429290.8733035,0
