OpenTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,CloseTime,QuoteVolume,Count,TakerBuyVolume,TakerBuyQuoteVolume,Ignore
1664668800000,19312.24,19321.2,19292.57,19308.13,1275.05552,1664669699999,24617927.939101,20473,660.26404,12748250.6379948,0
1664669700000,19307.51,19327.28,19277.81,19291.77,1678.59918,1664670599999,32411083.7130472,23836,790.20558,15258270.0905801,0
1664670600000,19291.55,19325.9,19286.18,19299.08,1675.26272,1664671499999,32348775.0973154,23118,824.76863,15926331.7299534,0
1664671500000,19299.08,19300.62,19236.0,19277.97,2236.95142,1664672399999,43104791.9195246,33436,1057.85721,20385254.8698375,0
1664672400000,19278.09,19294.75,19256.04,19278.11,1616.34883,1664673299999,31158555.2050111,25952,775.37274,14947337.5786084,0
1664673300000,19278.11,19311.75,19262.76,19296.33,1630.03538,1664674199999,31450895.8185177,23937,811.80804,15664184.6970653,0
1664674200000,19296.33,19306.11,19282.95,19302.34,1231.86658,1664675099999,23770523.9329437,17390,600.7415,11592365.5387507,0
1664675100000,19302.35,19312.7,19290.55,19308.1,1313.12819,1664675999999,25342584.8957977,17912,654.75363,12636880.9410649,0
1664676000000,19308.1,19339.41,19301.16,19303.95,1620.76884,1664676899999,31319006.1530574,24383,826.95564,15980416.2635776,0
1664676900000,19303.95,19326.53,19303.59,19320.3,1219.61079,1664677799999,23559355.4225823,18676,625.46755,12082387.8215963,0
1664677800000,19320.3,19345.88,19317.01,19339.99,1473.10357,1664678699999,28475787.0050201,23203,820.81208,15867026.1909426,0
1664678700000,19339.99,19345.53,19314.94,19318.36,1131.94263,1664679599999,21878135.3452306,18655,527.09007,10187752.0144149,0
1664679600000,19318.36,19332.36,19304.5,19316.87,1319.49829,1664680499999,25490200.3014585,21842,718.82799,13887032.3672069,0
1664680500000,19316.87,19317.99,19285.5,19293.54,1763.98017,1664681399999,34049000.5861746,25772,789.0841,15232097.1409206,0
1664681400000,19294.35,19312.84,19282.05,19310.25,1318.41335,1664682299999,25442197.7807446,21728,666.85125,12869464.408974,0
1664682300000,19309.41,19315.79,19300.0,19310.83,1002.45324,1664683199999,19355285.4365053,18403,499.86578,9651570.3431963,0
1664683200000,19310.36,19313.0,19295.15,19297.29,1425.81036,1664684099999,27524812.0617686,22013,631.97192,12200377.8660367,0
1664684100000,19296.62,19319.67,19293.79,19318.37,1142.14686,1664684999999,22047898.47751,18873,586.33615,11318708.2365754,0
1664685000000,19319.07,19320.33,19309.11,19312.48,1198.0569,1664685899999,23140094.3415501,21186,602.08579,11629326.0398337,0
1664685900000,19311.98,19337.96,19302.46,19333.97,1482.44419,1664686799999,28643668.2072648,23664,763.68218,14756182.0581762,0
1664686800000,19333.96,19335.33,19317.42,19328.59,1375.98343,1664687699999,26591058.0679861,21013,678.07289,13104038.5193675,0
1664687700000,19327.97,19355.64,19323.5,19352.02,1661.34129,1664688599999,32134771.768079,26245,892.67513,17267025.9777228,0
1664688600000,19352.02,19395.91,19328.0,19333.96,2943.24859,1664689499999,56996872.8365166,44794,1501.00542,29070581.2114124,0
