OpenTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,CloseTime,QuoteVolume,Count,TakerBuyVolume,TakerBuyQuoteVolume,Ignore
1606435200000,17149.47,17180.73,17050.24,17061.98,761.524816,1606436099999,13030886.97636992,17734,305.21058,5223270.94319797,0
1606436100000,17061.98,17125.2,17012.56,17125.2,539.125333,1606436999999,9194734.82478034,11414,261.531672,4461336.9767398,0
1606437000000,17125.2,17285.76,17121.51,17277.22,1070.581676,1606437899999,18438335.57483596,20654,648.923685,11173543.21111048,0
1606437900000,17276.35,17400.0,17240.0,17393.73,1700.975722,1606438799999,29481819.14945717,22492,1158.870432,20088832.17198835,0
1606438800000,17395.34,17457.62,17321.59,17385.63,1471.934803,1606439699999,25602498.50642251,24076,766.269797,13331368.41185666,0
1606439700000,17385.64,17455.23,17323.5,17341.49,819.122892,1606440599999,14236804.84018878,16707,389.42457,6768863.09543755,0
1606440600000,17341.49,17427.4,17335.03,17389.74,876.572503,1606441499999,15240104.04952231,15669,358.578555,6235124.24468101,0
1606441500000,17390.3,17402.91,17266.08,17306.48,858.755767,1606442399999,14888950.285607,16851,377.541473,6544846.01090877,0
1606442400000,17306.48,17320.0,17173.55,17192.11,754.494643,1606443299999,13016690.99821169,15301,343.459483,5925518.14356362,0
1606443300000,17194.0,17287.01,17151.28,17272.68,867.030834,1606444199999,14927613.82209201,15939,465.53503,8018239.77485909,0
1606444200000,17272.67,17290.85,17086.95,17108.58,1175.21457,1606445099999,20201372.35259305,18520,570.137249,9801291.56919901,0
1606445100000,17107.98,17169.24,17068.0,17092.5,847.687345,1606445999999,14506442.13390024,14772,412.382431,7056841.7780467,0
1606446000000,17092.5,17222.76,17092.49,17202.22,642.144839,1606446899999,11020751.79753602,12862,358.597202,6153984.99713063,0
1606446900000,17202.21,17269.46,17158.99,17224.72,805.086197,1606447799999,13863587.99267566,14345,336.941327,5801203.47282908,0
1606447800000,17224.72,17267.19,17164.01,17181.71,682.925326,1606448699999,11757867.94428169,14779,273.820686,4715161.52216737,0
1606448700000,17180.87,17212.5,17022.18,17078.11,996.049511,1606449599999,17043452.10085053,17698,404.900851,6925853.72059577,0
1606449600000,17078.11,17173.17,17064.16,17146.59,903.333016,1606450499999,15471462.36084415,16490,316.744118,5424679.14650023,0
1606450500000,17146.59,17186.87,17105.74,17140.53,493.779646,1606451399999,8467729.41770942,12996,206.479164,3540935.45765949,0
1606451400000,17140.52,17155.0,17057.44,17115.74,598.405369,1606452299999,10229465.95417818,16016,260.422342,4451912.26030478,0
1606452300000,17115.74,17148.47,17050.0,17073.39,537.402471,1606453199999,9182955.56525809,12943,221.53891,3785648.3826846,0
1606453200000,17071.42,17182.92,17069.27,17180.5,487.855267,1606454099999,8361702.30447801,14118,239.013373,4096653.34129046,0
1606454100000,17179.08,17306.31,17140.85,17247.92,798.441254,1606454999999,13764197.83112758,17414,453.837461,7824798.07786176,0
1606455000000,17247.91,17292.47,17206.66,17266.3,543.802945,1606455899999,9383630.10985354,13997,265.928394,4589043.18761324,0
1606455900000,17266.31,17340.49,17242.52,17258.5,734.635808,1606456799999,12708476.79118211,16125,355.69388,6153402.34859206,0
1606456800000,17258.5,17291.58,17172.53,17212.13,714.636083,1606457699999,12310110.99457065,13427,282.660462,4868690.63682609,0
1606457700000,17212.12,17240.25,17175.0,17208.84,522.674162,1606458599999,8995827.3473078,11829,227.412139,3913977.85876489,0
1606458600000,17208.85,17295.0,17206.47,17270.68,523.38373,1606459499999,9035669.48399792,13447,252.715818,4362690.347273,0
1606459500000,17270.69,17311.0,17242.21,17282.03,518.250968,1606460399999,8954367.91966722,12775,238.934545,4128597.46081138,0
1606460400000,17282.03,17296.75,17181.77,17182.36,658.733901,1606461299999,11341401.97724323,13754,302.094155,5201635.36829335,0
1606461300000,17182.37,17204.6,17105.0,17137.53,612.574018,1606462199999,10509793.3237992,12609,243.62847,4180358.86921851,0
1606462200000,17137.54,17164.16,17096.65,17101.62,620.180439,1606463099999,10625925.13836808,11226,280.640561,4809061.18243087,0
1606463100000,17101.62,17131.1,17037.57,17094.18,1075.810611,1606463999999,18379744.18126158,17428,484.661122,8281043.56064429,0
1606464000000,17095.47,17118.15,16800.44,16824.59,2319.312915,1606464899999,39266479.88067145,35676,1012.359687,17138709.15708036,0
1606464900000,16824.6,16907.39,16724.87,16748.42,1512.068484,1606465799999,25457068.86264641,24968,764.561327,12878571.39809094,0
1606465800000,16748.42,16876.36,16713.46,16757.91,1015.496571,1606466699999,17066350.31574353,20043,507.359779,8529241.15510462,0
1606466700000,16757.92,16908.81,16755.66,16850.85,831.474536,1606467599999,14007025.13750873,15276,420.489785,7083200.50440983,0
1606467600000,16850.86,17200.0,16831.14,17125.0,1798.198187,1606468499999,30694518.77077613,25822,1010.325519,17235238.97182796,0
1606468500000,17125.0,17126.36,16666.69,16800.0,2159.801154,1606469399999,36380779.84938924,32543,1014.822316,17096913.12381379,0
1606469400000,16800.0,16850.61,16675.0,16725.61,1477.701554,1606470299999,24787079.84722104,21908,571.680392,9588597.00751831,0
1606470300000,16725.6,16790.47,16620.0,16656.53,1216.466207,1606471199999,20299840.55166865,27495,588.145884,9816755.79341744,0
